tick,user,event
55,1158,aware
55,1158,evidence
55,1158,detect
55,2217,aware
55,2217,evidence
55,2217,detect
55,5085,aware
55,5085,evidence
55,5085,detect
55,10803,aware
55,10803,evidence
55,10803,detect
55,5930,aware
55,5930,evidence
55,5930,detect
55,7180,aware
55,7180,evidence
55,7180,detect
55,8986,aware
55,8986,evidence
55,8986,detect
55,2403,aware
55,2403,evidence
55,2403,detect
55,6460,aware
55,6460,evidence
55,6460,detect
55,4580,aware
55,4580,evidence
55,4580,detect
57,7313,aware
57,7313,evidence
57,7313,detect
61,3369,aware
61,3369,evidence
61,3369,detect
69,5415,aware
69,5415,evidence
69,5415,detect
70,11605,aware
70,11605,evidence
70,11605,detect
