tick,user,event
36,8375,aware
36,8375,evidence
36,8375,detect
39,11640,aware
39,11640,evidence
39,11640,detect
41,6855,aware
41,6855,evidence
41,6855,detect
56,10481,aware
56,10481,evidence
56,10481,detect
56,9906,aware
56,9906,evidence
56,9906,detect
60,1726,aware
60,1726,evidence
60,1726,detect
66,4612,aware
66,4612,evidence
66,4612,detect
68,5035,aware
68,5035,evidence
68,5035,detect
69,10228,aware
69,10228,evidence
69,10228,detect
70,4099,aware
70,4099,evidence
70,4099,detect
71,10313,aware
71,10313,evidence
71,10313,detect
71,4379,aware
71,4379,evidence
71,4379,detect
