tick,user,event
36,6149,aware
36,6149,evidence
36,6149,detect
36,11803,aware
36,11803,evidence
36,11803,detect
36,3871,aware
36,3871,evidence
36,3871,detect
40,3278,aware
40,3278,evidence
40,3278,detect
40,5317,aware
40,5317,evidence
40,5317,detect
40,10363,aware
40,10363,evidence
40,10363,detect
40,33,aware
40,33,evidence
40,33,detect
40,8685,aware
40,8685,evidence
40,8685,detect
40,101,aware
40,101,evidence
40,101,detect
40,7985,aware
40,7985,evidence
40,7985,detect
40,801,aware
40,801,evidence
40,801,detect
40,5312,aware
40,5312,evidence
40,5312,detect
40,10035,aware
40,10035,evidence
40,10035,detect
40,1977,aware
40,1977,evidence
40,1977,detect
40,9745,aware
40,9745,evidence
40,9745,detect
40,6110,aware
40,6110,evidence
40,6110,detect
40,11284,aware
40,11284,evidence
40,11284,detect
40,8359,aware
40,8359,evidence
40,8359,detect
40,514,aware
40,514,evidence
40,514,detect
40,4698,aware
40,4698,evidence
40,4698,detect
40,11316,aware
40,11316,evidence
40,11316,detect
40,2592,aware
40,2592,evidence
40,2592,detect
40,1684,aware
40,1684,evidence
40,1684,detect
40,11720,aware
40,11720,evidence
40,11720,detect
40,11600,aware
40,11600,evidence
40,11600,detect
40,8321,aware
40,8321,evidence
40,8321,detect
40,11876,aware
40,11876,evidence
40,11876,detect
40,918,aware
40,918,evidence
40,918,detect
40,11104,aware
40,11104,evidence
40,11104,detect
40,1433,aware
40,1433,evidence
40,1433,detect
40,5761,aware
40,5761,evidence
40,5761,detect
40,3066,aware
40,3066,evidence
40,3066,detect
40,7213,aware
40,7213,evidence
40,7213,detect
40,10962,aware
40,10962,evidence
40,10962,detect
40,2280,aware
40,2280,evidence
40,2280,detect
40,2400,aware
40,2400,evidence
40,2400,detect
40,5582,aware
40,5582,evidence
40,5582,detect
40,623,aware
40,623,evidence
40,623,detect
40,6693,aware
40,6693,evidence
40,6693,detect
40,2974,aware
40,2974,evidence
40,2974,detect
40,10625,aware
40,10625,evidence
40,10625,detect
40,11813,aware
40,11813,evidence
40,11813,detect
40,10612,aware
40,10612,evidence
40,10612,detect
40,409,aware
40,409,evidence
40,409,detect
40,7834,aware
40,7834,evidence
40,7834,detect
40,10548,aware
40,10548,evidence
40,10548,detect
40,252,aware
40,252,evidence
40,252,detect
40,10756,aware
40,10756,evidence
40,10756,detect
40,1406,aware
40,1406,evidence
40,1406,detect
40,2868,aware
40,2868,evidence
40,2868,detect
40,7823,aware
40,7823,evidence
40,7823,detect
40,3773,aware
40,3773,evidence
40,3773,detect
40,3893,aware
40,3893,evidence
40,3893,detect
40,4302,aware
40,4302,evidence
40,4302,detect
40,8401,aware
40,8401,evidence
40,8401,detect
40,6996,aware
40,6996,evidence
40,6996,detect
40,9500,aware
40,9500,evidence
40,9500,detect
40,2141,aware
40,2141,evidence
40,2141,detect
40,6113,aware
40,6113,evidence
40,6113,detect
40,708,aware
40,708,evidence
40,708,detect
40,2546,aware
40,2546,evidence
40,2546,detect
40,7666,aware
40,7666,evidence
40,7666,detect
40,11346,aware
40,11346,evidence
40,11346,detect
40,66,aware
40,66,evidence
40,66,detect
44,8385,aware
44,8385,evidence
44,8385,detect
44,1531,aware
44,1531,evidence
44,1531,detect
45,7156,aware
45,7156,evidence
45,7156,detect
45,5937,aware
45,5937,evidence
45,5937,detect
45,3218,aware
45,3218,evidence
45,3218,detect
45,5760,aware
45,5760,evidence
45,5760,detect
45,2804,aware
45,2804,evidence
45,2804,detect
48,2585,aware
48,2585,evidence
48,2585,detect
48,2035,aware
48,2035,evidence
48,2035,detect
48,5985,aware
48,5985,evidence
48,5985,detect
48,8593,aware
48,8593,evidence
48,8593,detect
48,11667,aware
48,11667,evidence
48,11667,detect
48,7585,aware
48,7585,evidence
48,7585,detect
48,2767,aware
48,2767,evidence
48,2767,detect
48,10257,aware
48,10257,evidence
48,10257,detect
48,1918,aware
48,1918,evidence
48,1918,detect
48,5191,aware
48,5191,evidence
48,5191,detect
49,715,aware
49,715,evidence
49,715,detect
49,14,aware
49,14,evidence
49,14,detect
49,11431,aware
49,11431,evidence
49,11431,detect
49,11547,aware
49,11547,evidence
49,11547,detect
49,659,aware
49,659,evidence
49,659,detect
49,7011,aware
49,7011,evidence
49,7011,detect
49,7931,aware
49,7931,evidence
49,7931,detect
52,2059,aware
52,2059,evidence
52,2059,detect
53,7854,aware
53,7854,evidence
53,7854,detect
56,8983,aware
56,8983,evidence
56,8983,detect
56,1815,aware
56,1815,evidence
56,1815,detect
63,3257,aware
63,3257,evidence
63,3257,detect
63,2321,aware
63,2321,evidence
63,2321,detect
63,10430,aware
63,10430,evidence
63,10430,detect
63,234,aware
63,234,evidence
63,234,detect
63,10908,aware
63,10908,evidence
63,10908,detect
63,693,aware
63,693,evidence
63,693,detect
63,11076,aware
63,11076,evidence
63,11076,detect
63,685,aware
63,685,evidence
63,685,detect
63,7773,aware
63,7773,evidence
63,7773,detect
63,2773,aware
63,2773,evidence
63,2773,detect
63,8713,aware
63,8713,evidence
63,8713,detect
63,6411,aware
63,6411,evidence
63,6411,detect
63,6478,aware
63,6478,evidence
63,6478,detect
63,7687,aware
63,7687,evidence
63,7687,detect
63,450,aware
63,450,evidence
63,450,detect
63,8015,aware
63,8015,evidence
63,8015,detect
63,3398,aware
63,3398,evidence
63,3398,detect
63,10899,aware
63,10899,evidence
63,10899,detect
63,5529,aware
63,5529,evidence
63,5529,detect
63,11402,aware
63,11402,evidence
63,11402,detect
63,5778,aware
63,5778,evidence
63,5778,detect
63,10540,aware
63,10540,evidence
63,10540,detect
63,1933,aware
63,1933,evidence
63,1933,detect
63,10544,aware
63,10544,evidence
63,10544,detect
63,8535,aware
63,8535,evidence
63,8535,detect
63,1714,aware
63,1714,evidence
63,1714,detect
63,1400,aware
63,1400,evidence
63,1400,detect
63,1996,aware
63,1996,evidence
63,1996,detect
63,0,aware
63,0,evidence
63,0,detect
63,7831,aware
63,7831,evidence
63,7831,detect
63,5586,aware
63,5586,evidence
63,5586,detect
63,8348,aware
63,8348,evidence
63,8348,detect
63,7934,aware
63,7934,evidence
63,7934,detect
63,899,aware
63,899,evidence
63,899,detect
63,4956,aware
63,4956,evidence
63,4956,detect
63,3916,aware
63,3916,evidence
63,3916,detect
63,5851,aware
63,5851,evidence
63,5851,detect
63,11197,aware
63,11197,evidence
63,11197,detect
63,3604,aware
63,3604,evidence
63,3604,detect
63,4165,aware
63,4165,evidence
63,4165,detect
63,3453,aware
63,3453,evidence
63,3453,detect
63,9146,aware
63,9146,evidence
63,9146,detect
63,10284,aware
63,10284,evidence
63,10284,detect
63,874,aware
63,874,evidence
63,874,detect
63,2652,aware
63,2652,evidence
63,2652,detect
63,6911,aware
63,6911,evidence
63,6911,detect
63,6425,aware
63,6425,evidence
63,6425,detect
63,10879,aware
63,10879,evidence
63,10879,detect
63,4546,aware
63,4546,evidence
63,4546,detect
63,10372,aware
63,10372,evidence
63,10372,detect
63,11553,aware
63,11553,evidence
63,11553,detect
63,1301,aware
63,1301,evidence
63,1301,detect
63,11144,aware
63,11144,evidence
63,11144,detect
67,8652,aware
67,8652,evidence
67,8652,detect
67,2077,aware
67,2077,evidence
67,2077,detect
69,3106,aware
69,3106,evidence
69,3106,detect
69,2092,aware
69,2092,evidence
69,2092,detect
