tick,user,event
38,9941,aware
38,9941,evidence
38,9941,detect
38,6355,aware
38,6355,evidence
38,6355,detect
38,6528,aware
38,6528,evidence
38,6528,detect
40,2421,aware
40,2421,evidence
40,2421,detect
41,6206,aware
41,6206,evidence
41,6206,detect
41,9099,aware
41,9099,evidence
41,9099,detect
42,6708,aware
42,6708,evidence
42,6708,detect
42,8406,aware
42,8406,evidence
42,8406,detect
46,3177,aware
46,3177,evidence
46,3177,detect
51,2078,aware
51,2078,evidence
51,2078,detect
56,2159,aware
56,2159,evidence
56,2159,detect
57,9033,aware
57,9033,evidence
57,9033,detect
64,4088,aware
64,4088,evidence
64,4088,detect
70,8215,aware
70,8215,evidence
70,8215,detect
70,5502,aware
70,5502,evidence
70,5502,detect
