tick,user,event
37,5033,aware
37,5033,evidence
37,5033,detect
38,520,aware
38,520,evidence
38,520,detect
38,1805,aware
38,1805,evidence
38,1805,detect
42,11426,aware
42,11426,evidence
42,11426,detect
42,8434,aware
42,8434,evidence
42,8434,detect
43,1476,aware
43,1476,evidence
43,1476,detect
44,4783,aware
44,4783,evidence
44,4783,detect
44,2463,aware
44,2463,evidence
44,2463,detect
44,7081,aware
44,7081,evidence
44,7081,detect
44,3068,aware
44,3068,evidence
44,3068,detect
44,4813,aware
44,4813,evidence
44,4813,detect
49,7548,aware
49,7548,evidence
49,7548,detect
49,11704,aware
49,11704,evidence
49,11704,detect
51,6225,aware
51,6225,evidence
51,6225,detect
52,11260,aware
52,11260,evidence
52,11260,detect
55,380,aware
55,380,evidence
55,380,detect
55,4593,aware
55,4593,evidence
55,4593,detect
55,5577,aware
55,5577,evidence
55,5577,detect
56,5931,aware
56,5931,evidence
56,5931,detect
57,3928,aware
57,3928,evidence
57,3928,detect
57,7947,aware
57,7947,evidence
57,7947,detect
57,396,aware
57,396,evidence
57,396,detect
57,4650,aware
57,4650,evidence
57,4650,detect
57,7065,aware
57,7065,evidence
57,7065,detect
57,11249,aware
57,11249,evidence
57,11249,detect
57,3275,aware
57,3275,evidence
57,3275,detect
57,9839,aware
57,9839,evidence
57,9839,detect
57,7792,aware
57,7792,evidence
57,7792,detect
57,7924,aware
57,7924,evidence
57,7924,detect
57,9613,aware
57,9613,evidence
57,9613,detect
57,1951,aware
57,1951,evidence
57,1951,detect
57,872,aware
57,872,evidence
57,872,detect
57,2705,aware
57,2705,evidence
57,2705,detect
58,7570,aware
58,7570,evidence
58,7570,detect
58,1128,aware
58,1128,evidence
58,1128,detect
58,7547,aware
58,7547,evidence
58,7547,detect
58,4485,aware
58,4485,evidence
58,4485,detect
59,6699,aware
59,6699,evidence
59,6699,detect
61,4136,aware
61,4136,evidence
61,4136,detect
63,519,aware
63,519,evidence
63,519,detect
63,9424,aware
63,9424,evidence
63,9424,detect
63,4966,aware
63,4966,evidence
63,4966,detect
63,5639,aware
63,5639,evidence
63,5639,detect
64,7913,aware
64,7913,evidence
64,7913,detect
64,1280,aware
64,1280,evidence
64,1280,detect
65,10311,aware
65,10311,evidence
65,10311,detect
66,1233,aware
66,1233,evidence
66,1233,detect
66,3577,aware
66,3577,evidence
66,3577,detect
68,2518,aware
68,2518,evidence
68,2518,detect
68,10714,aware
68,10714,evidence
68,10714,detect
69,9843,aware
69,9843,evidence
69,9843,detect
69,4793,aware
69,4793,evidence
69,4793,detect
70,2353,aware
70,2353,evidence
70,2353,detect
70,768,aware
70,768,evidence
70,768,detect
