tick,user,event
36,11850,aware
36,11850,evidence
36,11850,detect
36,11039,aware
36,11039,evidence
36,11039,detect
36,5358,aware
36,5358,evidence
36,5358,detect
36,1488,aware
36,1488,evidence
36,1488,detect
36,7361,aware
36,7361,evidence
36,7361,detect
36,4390,aware
36,4390,evidence
36,4390,detect
36,8067,aware
36,8067,evidence
36,8067,detect
36,2574,aware
36,2574,evidence
36,2574,detect
36,3060,aware
36,3060,evidence
36,3060,detect
36,9759,aware
36,9759,evidence
36,9759,detect
36,7365,aware
36,7365,evidence
36,7365,detect
36,117,aware
36,117,evidence
36,117,detect
36,1855,aware
36,1855,evidence
36,1855,detect
37,418,aware
37,418,evidence
37,418,detect
37,4441,aware
37,4441,evidence
37,4441,detect
37,3743,aware
37,3743,evidence
37,3743,detect
37,2118,aware
37,2118,evidence
37,2118,detect
37,11119,aware
37,11119,evidence
37,11119,detect
37,9757,aware
37,9757,evidence
37,9757,detect
37,1302,aware
37,1302,evidence
37,1302,detect
37,7759,aware
37,7759,evidence
37,7759,detect
37,8583,aware
37,8583,evidence
37,8583,detect
37,4636,aware
37,4636,evidence
37,4636,detect
37,6444,aware
37,6444,evidence
37,6444,detect
37,54,aware
37,54,evidence
37,54,detect
37,4400,aware
37,4400,evidence
37,4400,detect
37,8650,aware
37,8650,evidence
37,8650,detect
37,2604,aware
37,2604,evidence
37,2604,detect
37,8755,aware
37,8755,evidence
37,8755,detect
38,4455,aware
38,4455,evidence
38,4455,detect
38,9250,aware
38,9250,evidence
38,9250,detect
38,405,aware
38,405,evidence
38,405,detect
38,5255,aware
38,5255,evidence
38,5255,detect
38,5874,aware
38,5874,evidence
38,5874,detect
38,4914,aware
38,4914,evidence
38,4914,detect
38,7070,aware
38,7070,evidence
38,7070,detect
38,3552,aware
38,3552,evidence
38,3552,detect
38,4024,aware
38,4024,evidence
38,4024,detect
38,2079,aware
38,2079,evidence
38,2079,detect
38,6368,aware
38,6368,evidence
38,6368,detect
38,9295,aware
38,9295,evidence
38,9295,detect
38,2833,aware
38,2833,evidence
38,2833,detect
38,125,aware
38,125,evidence
38,125,detect
38,3151,aware
38,3151,evidence
38,3151,detect
38,7480,aware
38,7480,evidence
38,7480,detect
38,11464,aware
38,11464,evidence
38,11464,detect
39,6345,aware
39,6345,evidence
39,6345,detect
39,7485,aware
39,7485,evidence
39,7485,detect
39,480,aware
39,480,evidence
39,480,detect
39,6573,aware
39,6573,evidence
39,6573,detect
39,7547,aware
39,7547,evidence
39,7547,detect
39,2012,aware
39,2012,evidence
39,2012,detect
39,6660,aware
39,6660,evidence
39,6660,detect
39,8266,aware
39,8266,evidence
39,8266,detect
39,5665,aware
39,5665,evidence
39,5665,detect
39,11593,aware
39,11593,evidence
39,11593,detect
39,7303,aware
39,7303,evidence
39,7303,detect
39,11254,aware
39,11254,evidence
39,11254,detect
39,4043,aware
39,4043,evidence
39,4043,detect
39,4307,aware
39,4307,evidence
39,4307,detect
39,392,aware
39,392,evidence
39,392,detect
39,9916,aware
39,9916,evidence
39,9916,detect
39,4832,aware
39,4832,evidence
39,4832,detect
39,3404,aware
39,3404,evidence
39,3404,detect
39,5899,aware
39,5899,evidence
39,5899,detect
39,6455,aware
